cross_term_1,cross_term_2,diff,cumsum
4.350983635181402e-7,1.1879734170157256e-7,-3.1630102181656765e-7,-0.05149702776917707
3.775885519100722e-7,9.25612239563167e-8,-2.850273279537555e-7,-0.05150297413945507
3.3010016459951757e-7,7.233595979593696e-8,-2.5776420480358064e-7,-0.051508346321185464
2.907351275171286e-7,5.668552537565357e-8,-2.3404960214147504e-7,-0.051513225108334774
2.5798022160254064e-7,4.450152168458109e-8,-2.1347869991795954e-7,-0.0515176772034541
2.3060328437077558e-7,3.4951471059523633e-8,-1.9565181331125194e-7,-0.05152175787028767
2.0758927697858904e-7,2.742304636064652e-8,-1.8016623061794252e-7,-0.05152551307220849
1.8810155205410385e-7,2.1469580730393193e-8,-1.6663197132371064e-7,-0.0515289812021915
1.7145637368860242e-7,1.6762202760046422e-8,-1.54694170928556e-7,-0.05153219448358911
1.5710274983765755e-7,1.3052061900621648e-8,-1.4405068793703592e-7,-0.051535180103646716
1.446034894734229e-7,1.0143598180988053e-8,-1.3445989129243485e-7,-0.05153796112993015
1.3361627232265659e-7,7.87766579292856e-9,-1.2573860652972804e-7,-0.05154055725114086
1.238751693709654e-7,6.1220583979812175e-9,-1.1775311097298419e-7,-0.05154298537669858
1.151736497581481e-7,4.766688829691447e-9,-1.1040696092845665e-7,-0.051545260123258566
1.0735001154708853e-7,3.72108031356183e-9,-1.036289312335267e-7,-0.05154739421082048
1.0027574095090223e-7,2.9125686777432767e-9,-9.736317227315895e-8,-0.051549398786339726
9.384681621794273e-8,2.2843758865010715e-9,-9.156244033144165e-8,-0.05155128368881611
8.797758864355927e-8,1.793314962106699e-9,-8.618427368145257e-8,-0.05155305766672595
8.259666782920757e-8,1.4072404477126493e-9,-8.118942738149492e-8,-0.05155472855630109
7.764419134172824e-8,1.1025060122790405e-9,-7.65416853294492e-8,-0.05155630342741414
7.306994075928658e-8,8.616792917200675e-10,-7.220826146756652e-8,-0.051557788702555285
6.883190675030461e-8,6.716795191273287e-10,-6.816022723117729e-8,-0.05155919025345996
6.489505921186518e-8,5.223961021653373e-10,-6.437266310969984e-8,-0.051560513479231795
6.123020935159524e-8,4.057531900611432e-10,-6.08244561615341e-8,-0.05156176336925279
5.7812939263134756e-8,3.151342322715656e-10,-5.749780503086319e-8,-0.051562944553693715
5.462262234384122e-8,2.450568674016714e-10,-5.4377565476439545e-8,-0.051564061344027745
5.164156966562086e-8,1.9099449781836052e-10,-5.14505751678025e-8,-0.05156511776558204
4.88543277565398e-8,1.492682402433575e-10,-4.8705059516296447e-8,-0.0515661175838245
4.624713705466921e-8,1.1695676249287087e-10,-4.613018029217634e-8,-0.05156706432578918
4.380753773231874e-8,9.179973971070698e-11,-4.371573799260803e-8,-0.05156796129778045
4.152410013552961e-8,7.209145449658191e-11,-4.1452008681033034e-8,-0.051568811600267585
3.9386248075115556e-8,5.656794589507731e-11,-3.932968012922048e-8,-0.05156961814069238
3.738414688616973e-8,4.430070861074544e-11,-3.733984617755898e-8,-0.051570383644744706
3.5508629185650406e-8,3.460260181835982e-11,-3.547402658383205e-8,-0.05157111066653077
3.3751142863974984e-8,2.6954427687145896e-11,-3.3724188436287836e-8,-0.05157180159794585
3.210370728406314e-8,2.0950946027981484e-11,-3.2082756338035164e-8,-0.05157245867747672
3.055887488062466e-8,1.626569151649695e-11,-3.054260918910817e-8,-0.05157308399858629
2.9109693535505196e-8,1.2629784405771282e-11,-2.9097063751099424e-8,-0.051573679517776985
2.774967216325482e-8,9.820157135286136e-12,-2.7739852006119533e-8,-0.05157424706239206
2.6472748484804327e-8,7.652983852611646e-12,-2.6465095500951716e-8,-0.05157478833817788
2.5273260250420732e-8,5.979559412647433e-12,-2.5267280691008086e-8,-0.05157530493661374
2.4145921274885e-8,4.682666354809341e-12,-2.4141238608530192e-8,-0.051575798342001496
2.3085798875524837e-8,3.672154243215785e-12,-2.308212672128162e-8,-0.051576269938299585
2.2088294747294037e-8,2.8801711000566595e-12,-2.208541457619398e-8,-0.051576721015684564
2.1149127653215782e-8,2.2566639301322724e-12,-2.114687098928565e-8,-0.05157715277682478
2.0264316169682944e-8,1.7646615718857934e-12,-2.0262551508111057e-8,-0.05157756634285123
1.9430161987199037e-8,1.3767068801404749e-12,-1.9428785280318896e-8,-0.051577962759018645
1.864323359351859e-8,1.0717824525611328e-12,-1.8642161811066027e-8,-0.051578343000049424
1.7900349447143684e-8,8.333473558659809e-13,-1.789951609978782e-8,-0.051578707975162286
1.7198561412896232e-8,6.478669685456567e-13,-1.7197913545927685e-8,-0.05157905853278612
1.653513895525177e-8,5.043433075578424e-13,-1.653463461194421e-8,-0.05157939546496868
1.5907553182291227e-8,3.9355152187071147e-13,-1.5907159630769355e-8,-0.051579719511487654
1.5313462248680953e-8,3.0810523381083865e-13,-1.5313154143447143e-8,-0.05158003136367509
1.4750697148376343e-8,2.419060911277235e-13,-1.4750455242285216e-8,-0.05158033166797041
1.4217248562475784e-8,1.904388653643128e-13,-1.421705812361042e-8,-0.05158062102921257
1.3711254922358182e-8,1.5010836119651847e-13,-1.3711104813996986e-8,-0.05158090001368934
1.3230990724704581e-8,1.1829942891049067e-13,-1.323087242527567e-8,-0.05158116915195586
1.2774856258836077e-8,9.301268237884763e-14,-1.2774763246153698e-8,-0.0515814289414389
1.2341367918956314e-8,7.30700892056171e-14,-1.2341294848867108e-8,-0.05158167984884005
1.1929148830566995e-8,5.734925945768568e-14,-1.1929091481307538e-8,-0.05158192231235337
1.1536920929223668e-8,4.4883425479759595e-14,-1.1536876045798188e-8,-0.05158215674370988
1.1163496905978895e-8,3.508022636623226e-14,-1.1163461825752528e-8,-0.05158238353006268
1.080777333741201e-8,2.7537219750316212e-14,-1.080774580019226e-8,-0.051582603035723595
1.0468723681216777e-8,2.1643323324035697e-14,-1.0468702037893453e-8,-0.0515828156037655
1.0145392747052722e-8,1.707503544246339e-14,-1.0145375672017279e-8,-0.05158302155749789
9.836890985014431e-9,1.3602416519303823e-14,-9.836877382597911e-9,-0.05158322120182787
9.542388915426454e-9,1.0891713660294686e-14,-9.542378023712793e-9,-0.05158341482451536
9.26111312556456e-9,8.675254414368757e-15,-9.261104450310145e-9,-0.05158360269733117
8.992341513337543e-9,7.0272553160422326e-15,-8.992334486082227e-9,-0.05158378507712489
8.735399508924827e-9,5.7719210141233964e-15,-8.735393737003814e-9,-0.05158396220681216
8.489656423275593e-9,4.701453390470347e-15,-8.489651721822203e-9,-0.051584134316285106
8.254522091905867e-9,3.8677438279722245e-15,-8.254518224162039e-9,-0.05158430162325506
8.02944394684634e-9,3.238887027113637e-15,-8.029440707959312e-9,-0.05158446433403092
7.813904032723768e-9,2.6826139231741464e-15,-7.813901350109845e-9,-0.05158462264423954
7.607416754077191e-9,2.377124259315058e-15,-7.607414376952931e-9,-0.05158477673949259
7.409526030945369e-9,1.994791993189697e-15,-7.409524036153376e-9,-0.05158492679600466
7.219803590310422e-9,1.7437183129799861e-15,-7.2198018465921085e-9,-0.05158507298116521
7.037846872215072e-9,1.582883055903118e-15,-7.037845289332016e-9,-0.05158521545407019
6.863276747751852e-9,1.3792992522607411e-15,-6.8632753684526e-9,-0.051585354366014545
6.695736569018165e-9,1.2202916355148982e-15,-6.695735348726529e-9,-0.05158548986095007
6.5348900268404185e-9,1.101879721756455e-15,-6.5348889249606965e-9,-0.05158562207591047
6.380420025669615e-9,1.021787919163766e-15,-6.380419003881696e-9,-0.05158575114140737
6.232027098541494e-9,1.012433360683651e-15,-6.232026086108134e-9,-0.05158587718179806
6.0894284333433155e-9,8.743631775031377e-16,-6.089427558980138e-9,-0.051586000315629155
5.9523568283081345e-9,8.2265267933862925e-16,-5.952356005655455e-9,-0.051586120655954984
5.820559361170468e-9,7.78932375929646e-16,-5.820558582238092e-9,-0.051586238310636655
5.6937964112188406e-9,7.365985993106255e-16,-5.6937956746202416e-9,-0.051586353382619576
5.5718412530374494e-9,6.641789051519401e-16,-5.5718405888585445e-9,-0.05158646597019416
5.4544788431031e-9,6.638751116508258e-16,-5.454478179227988e-9,-0.05158657616723813
5.341505009480102e-9,6.559262322592498e-16,-5.34150435355387e-9,-0.051586684063444216
5.2327258900779494e-9,5.471743528515801e-16,-5.2327253429035966e-9,-0.05158678974453339
5.1279576992001e-9,5.68066150094138e-16,-5.12795713113395e-9,-0.051586893292454236
5.027025236977879e-9,5.517004301480706e-16,-5.027024685277449e-9,-0.05158699478556984
4.929762092073496e-9,5.452686591266932e-16,-4.9297615468048364e-9,-0.051587094298834825
4.8360099215021896e-9,5.50258852634178e-16,-4.836009371243337e-9,-0.05158719190395954
4.745617869310988e-9,5.126719305494309e-16,-4.745617356639057e-9,-0.05158728766956624
4.658441963611438e-9,4.617515252994703e-16,-4.658441501859913e-9,-0.051587381661334926
4.574345416109894e-9,4.681690535470621e-16,-4.574344947940841e-9,-0.05158747394214212
4.4931974012163535e-9,4.3908669792527265e-16,-4.493196962129656e-9,-0.05158756457219077
4.4148732598280615e-9,3.7789368904428075e-16,-4.414872881934372e-9,-0.051587653609133026
4.339253924813301e-9,3.8244742474669115e-16,-4.339253542365876e-9,-0.05158774110818657
4.26622565813416e-9,3.6376287646537475e-16,-4.266225294371283e-9,-0.05158782712224496
4.195679869692125e-9,3.6494729741254297e-16,-4.1956795047448275e-9,-0.05158791170198129
4.127512805833653e-9,3.314018341203181e-16,-4.127512474431819e-9,-0.05158799489594725
4.0616250393753504e-9,3.222372215990717e-16,-4.061624717138129e-9,-0.0515880767506666
3.997921955057933e-9,2.951684169938197e-16,-3.997921659889516e-9,-0.05158815731072387
3.936312467136125e-9,2.999700473198266e-16,-3.936312167166078e-9,-0.0515882366188495
3.876709880629461e-9,2.988030261395832e-16,-3.876709581826435e-9,-0.05158831471599966
3.819031052140398e-9,2.835374011924058e-16,-3.819030768602997e-9,-0.051588391641433
3.7631964552565766e-9,2.9594817202109925e-16,-3.763196159308405e-9,-0.051588467432783204
3.7091298560547184e-9,3.1420597560048276e-16,-3.709129541848743e-9,-0.051588542126129185
3.6567582810667705e-9,2.4195856516732135e-16,-3.6567580391082055e-9,-0.05158861575606042
3.606012097963505e-9,2.585380234372519e-16,-3.6060118394254817e-9,-0.051588688355740646
3.5568242746624332e-9,2.5798365855631925e-16,-3.5568240166787746e-9,-0.05158875995696806
3.5091307608511555e-9,2.735137695525444e-16,-3.509130487337386e-9,-0.05158883059023367
3.4628702175388314e-9,2.365307725950406e-16,-3.462869981008059e-9,-0.05158890028477549
3.4179839440957563e-9,2.7620797826338215e-16,-3.417983667887778e-9,-0.051588969068631994
3.3744155166601205e-9,2.2173264366102181e-16,-3.3744152949274768e-9,-0.05158903696869232
3.332111141466812e-9,2.817278415982214e-16,-3.3321108597389704e-9,-0.05158910401074465
3.2910190887122634e-9,2.292821541031138e-16,-3.2910188594301093e-9,-0.051589170219522945
3.2510898332145844e-9,2.093468786322348e-16,-3.2510896238677056e-9,-0.05158923561875031
3.2122760727993732e-9,2.147610511478113e-16,-3.212275858038322e-9,-0.05158930023118256
3.1745322843687606e-9,1.9800810331592508e-16,-3.1745320863606574e-9,-0.051589364078648135
3.137815002104895e-9,1.2993946958231518e-16,-3.137814872165425e-9,-0.05158942718208752
3.1020826340204324e-9,1.9434839229528412e-16,-3.10208243967204e-9,-0.051589489561590846
3.067295237698953e-9,1.9124333276646215e-16,-3.06729504645562e-9,-0.05158955123643343
3.0334144933256736e-9,1.287928547488263e-16,-3.033414364532819e-9,-0.05158961222511032
3.0004039392268143e-9,1.9065773385402133e-16,-3.0004037485690806e-9,-0.05158967254536933
2.9682285569268193e-9,1.4676113406874323e-16,-2.968228410165685e-9,-0.051589732214243275
2.9368546231043614e-9,1.3051795044793694e-16,-2.936854492586411e-9,-0.05158979124807923
2.906250159880719e-9,1.796743700533116e-16,-2.906249980206349e-9,-0.05158984966256843
2.8763843648416833e-9,2.1306231100405135e-16,-2.8763841517793722e-9,-0.051589907472774595
2.8472278397394056e-9,1.427578862839443e-16,-2.8472276969815195e-9,-0.051589964693159844
2.8187523859965994e-9,2.0226751921551255e-16,-2.81875218372908e-9,-0.05159002133761128
2.7909310066074963e-9,1.8557681479301479e-16,-2.7909308210306814e-9,-0.051590077419465204
2.76373792694408e-9,1.3476439869562657e-16,-2.7637377921796814e-9,-0.05159013295153107
2.7371485113211435e-9,1.4332783859438907e-16,-2.737148367993305e-9,-0.05159018794611402
2.711139040709868e-9,1.5765071284348237e-16,-2.7111388830591552e-9,-0.05159024241503696
2.685687165253301e-9,1.6716641811428374e-16,-2.685686998086883e-9,-0.051590296369661406
2.6607948590426013e-9,1.5809958749208461e-16,-2.6607947009430137e-9,-0.05159034982100701
2.636459435498273e-9,1.5585195564314397e-16,-2.6364592796463173e-9,-0.051590402780539474
2.6126197824877596e-9,1.5042695538333948e-16,-2.612619632060804e-9,-0.0515904552586014
2.5892568738344575e-9,6.585041127138882e-17,-2.589256807984046e-9,-0.05159050726490681
2.5663527019504468e-9,1.143210630729503e-16,-2.5663525876293836e-9,-0.05159055880879984
2.5438899462167972e-9,1.1268717660875545e-16,-2.5438898335296205e-9,-0.05159060989927226
2.521852144980218e-9,1.643761628835807e-16,-2.521851980604055e-9,-0.051590660544978045
2.5002234443756894e-9,1.4045780349025987e-16,-2.500223303917886e-9,-0.05159071075424878
2.479288204050582e-9,1.4069032322255366e-16,-2.4792880633602588e-9,-0.05159076053595009
4.4032286556096096e-9,7.863495661241887e-14,-4.403150020652997e-9,-0.05159081536984291
1.2420956129216363e-6,1.0994162755926069e-7,-1.1321539853623757e-6,-0.051600032588019
1.4053920416966936e-8,4.238935153576888e-10,-1.3630026901609247e-8,-0.05160589871491303
5.207997927165038e-9,1.4094468710285397e-10,-5.067053240062184e-9,-0.05160604563545273
3.434205403516199e-9,5.12919184673594e-11,-3.3829134850488396e-9,-0.05160612633217563
2.781667577302102e-9,1.911425303515931e-11,-2.7625533242669426e-9,-0.051606186623454106
2.524060114433482e-9,7.59770291737142e-12,-2.516462411516111e-9,-0.05160623896324175
2.4054594549779695e-9,3.189397129849214e-12,-2.4022700578481203e-9,-0.051606287955654744
2.3457310604546827e-9,1.4214382242809408e-12,-2.3443096222304016e-9,-0.051606335346481604
2.3075546477413467e-9,6.68813403847033e-13,-2.3068858343374997e-9,-0.05160638180811898
2.2803918224804835e-9,3.325833212276321e-13,-2.2800592391592557e-9,-0.05160642765828501
2.258235667348505e-9,1.7811394710141986e-13,-2.2580575534014035e-9,-0.05160647301676744
2.2381519160147626e-9,9.10067752843233e-14,-2.2380609092394783e-9,-0.05160651796635023
2.220078467533949e-9,5.3705311219420384e-14,-2.2200247622227295e-9,-0.05160656253536023
2.2023781982669258e-9,2.6452579676931804e-14,-2.2023517456872487e-9,-0.05160660674982347
2.185688249261177e-9,1.7798556821128925e-14,-2.185670450704356e-9,-0.05160665062123195
2.169062956688105e-9,8.008926352157006e-15,-2.1690549477617527e-9,-0.05160669415918045
2.1529827575075642e-9,5.724651750091008e-15,-2.152977032855814e-9,-0.05160673737155328
2.1370275858634404e-9,2.524166873027837e-15,-2.1370250616965672e-9,-0.05160678026271511
2.121379872810732e-9,1.8681176822259108e-15,-2.12137800469305e-9,-0.05160682283897446
2.1059165471027352e-9,1.0581465552685869e-15,-2.10591548895618e-9,-0.05160686510349357
2.090651164719725e-9,5.162900951412301e-16,-2.0906506484296297e-9,-0.05160690706142845
2.0755942738295047e-9,5.071853312768391e-16,-2.0755937666441732e-9,-0.05160694871588145
2.0606954188180834e-9,1.665495329460665e-16,-2.0606952522685505e-9,-0.051606990071114085
2.0459985354620287e-9,3.015908793128051e-16,-2.0459982338711494e-9,-0.051607031130366854
2.0314495212978335e-9,3.0176605342087965e-17,-2.031449491121228e-9,-0.05160707189730332
2.017085985958906e-9,2.3561397033901423e-16,-2.017085750344936e-9,-0.05160711237520815
2.002869675307143e-9,7.758882864734307e-18,-2.00286966754826e-9,-0.0516071525673743
1.9888216943494998e-9,1.4714264528268333e-16,-1.9888215472068545e-9,-0.05160719247702165
1.974920481688188e-9,3.649401309750046e-17,-1.974920445194175e-9,-0.05160723210721852
1.961173748228159e-9,8.112322033394867e-17,-1.9611736671049388e-9,-0.05160727146105692
1.947571735589422e-9,8.647970190173225e-17,-1.9475716491097202e-9,-0.05160731054145458
1.9341140269276126e-9,1.22494971603016e-16,-1.934113904432641e-9,-0.051607349351356406
1.9207965248585033e-9,7.432389190141425e-17,-1.9207964505346113e-9,-0.051607387893562714
1.907615970766746e-9,8.048743900667797e-17,-1.9076158902793072e-9,-0.05160742617087536
1.894570478146507e-9,4.9110148424912044e-17,-1.8945704290363586e-9,-0.05160746418599023
1.8816558938342034e-9,6.914753089589607e-17,-1.8816558246866725e-9,-0.051607501941580064
1.868870998392514e-9,6.317880224413545e-17,-1.8688709352137117e-9,-0.051607539440241525
1.8562119972691848e-9,4.408786482852901e-17,-1.85621195318132e-9,-0.051607576684533335
1.8436776216356081e-9,2.193091505747464e-17,-1.843677599704693e-9,-0.051607613676957126
1.831264553078328e-9,-2.2174400669627268e-18,-1.831264555295768e-9,-0.05160765041997045
1.8189712652807893e-9,4.844121694219265e-17,-1.8189712168395722e-9,-0.05160768691598466
1.8067951812574178e-9,3.480996594609786e-17,-1.806795146447452e-9,-0.05160772316736679
1.7947345497165133e-9,3.0083021001280414e-17,-1.7947345196334923e-9,-0.05160775917644329
1.7827871493352784e-9,3.191464087786804e-17,-1.7827871174206374e-9,-0.051607794945498775
1.77095126332131e-9,2.189922329144242e-17,-1.7709512414220868e-9,-0.051607830476780976
1.7592249522649022e-9,8.18003681770814e-18,-1.7592249440848653e-9,-0.05160786577249828
1.7476065078261413e-9,2.491212992313973e-17,-1.7476064829140115e-9,-0.05160790083482539
1.7360942538317668e-9,1.019228893596789e-16,-1.7360941519088775e-9,-0.051607935665900745
1.7246865426098269e-9,9.116050008659465e-17,-1.7246864514493268e-9,-0.05160797026783088
1.713381705640313e-9,7.395190160830768e-17,-1.7133816316884114e-9,-0.051608004642689324
1.7021782964411564e-9,4.894502013579941e-17,-1.7021782474961364e-9,-0.05160803879251921
1.6910748749917763e-9,5.496992562759519e-17,-1.6910748200218506e-9,-0.05160807271933322
1.6800699760688712e-9,6.165519875669367e-17,-1.6800699144136724e-9,-0.05160810642511573
1.669162252867355e-9,7.598431296155188e-17,-1.669162176883042e-9,-0.05160813991182277
1.658350338767496e-9,6.23203244883219e-17,-1.6583502764471716e-9,-0.05160817318138347
1.6476329337413845e-9,7.936388562631348e-17,-1.6476328543774988e-9,-0.0516082062357005
1.6370087919247423e-9,-1.5911945930698075e-18,-1.6370087935159369e-9,-0.051608239076651234
1.6264767499512161e-9,5.854797642499784e-17,-1.6264766914032396e-9,-0.05160827170608825
1.6160355950921689e-9,7.142902814189052e-17,-1.6160355236631406e-9,-0.05160830412584008
1.6056840984015085e-9,-7.08138041563059e-18,-1.6056841054828888e-9,-0.051608336337711995
1.5954211800944048e-9,4.4581836150458675e-17,-1.5954211355125687e-9,-0.05160836834348619
1.5852458434703225e-9,4.7654457996023325e-17,-1.5852457958158644e-9,-0.05160840014492322
1.5751568147068087e-9,1.4869371624535095e-17,-1.575156799837437e-9,-0.05160843174376166
1.5651532568291261e-9,4.71382908366419e-17,-1.5651532096908352e-9,-0.05160846314171894
1.555234061700153e-9,2.808986898648158e-17,-1.555234033610284e-9,-0.05160849434049227
1.5453981799918994e-9,4.690969217186686e-17,-1.5453981330822073e-9,-0.05160852534175821
1.5356447862901387e-9,7.16917368400924e-17,-1.5356447145984018e-9,-0.051608556147174044
1.5259727150500738e-9,3.032740650299996e-17,-1.5259726847226674e-9,-0.05160858675837749
1.516381250117442e-9,3.1007867874275413e-17,-1.5163812191095741e-9,-0.051608617176987545
1.5068693285406198e-9,5.136490069524002e-17,-1.506869277175719e-9,-0.05160864740460441
1.4974360921539848e-9,4.385163929986322e-17,-1.4974360483023455e-9,-0.051608677442810225
1.4880805978435975e-9,6.645568545569855e-17,-1.488080531387912e-9,-0.05160870729316928
1.4788020309475478e-9,-6.418057694964683e-18,-1.4788020373656056e-9,-0.05160873695722841
1.469599591862273e-9,1.0192073872672303e-17,-1.4695995816701992e-9,-0.051608766436516955
1.4604722679731817e-9,-9.341229929635878e-19,-1.4604722689073048e-9,-0.051608795732547265
1.4514195007186657e-9,4.5388400854897235e-17,-1.4514194553302648e-9,-0.05160882484681499
1.4424401575194625e-9,2.5665536906608525e-18,-1.4424401549529088e-9,-0.05160885378079936
1.4335336692140702e-9,6.289754581192325e-17,-1.4335336063165245e-9,-0.05160888253596313
1.4246990276868495e-9,-4.3952390112676866e-17,-1.4246990716392396e-9,-0.051608911113753375
1.4159356566301355e-9,1.869436979295475e-17,-1.4159356379357658e-9,-0.05160893951560084
1.407242704401161e-9,2.483904616477154e-17,-1.407242679562115e-9,-0.05160896774292119
1.3986193515491516e-9,5.2824701985111194e-17,-1.3986192987244495e-9,-0.0516089957971141
1.3900648990686442e-9,7.177312551044846e-17,-1.3900648272955188e-9,-0.0516090236795643
1.3815785299291493e-9,4.906154197935746e-18,-1.381578525022995e-9,-0.05160905139164175
1.373159545688749e-9,6.057639369256826e-17,-1.3731594851123552e-9,-0.05160907893470091
1.3648072417689862e-9,5.0973441306633793e-17,-1.364807190795545e-9,-0.051609106310081795
1.3565208250112003e-9,2.9251497009548556e-17,-1.3565207957597033e-9,-0.05160913351910996
1.3482996765783126e-9,3.5175236567716435e-18,-1.3482996730607889e-9,-0.05160916056309634
1.3401429739896833e-9,3.6474690676741914e-17,-1.3401429375149926e-9,-0.05160918744333743
1.332050122935754e-9,3.9420710305884806e-17,-1.3320500835150437e-9,-0.05160921416111615
1.3240203191573494e-9,2.3975168458295253e-17,-1.3240202951821809e-9,-0.05160924071770098
1.3160529233743553e-9,-1.8821391424833997e-17,-1.3160529421957467e-9,-0.05160926711434669
1.308147301700272e-9,5.155227088807758e-17,-1.3081472501480013e-9,-0.05160929335229416
1.300302716722268e-9,2.5009875171101052e-17,-1.3003026917123928e-9,-0.051609319432770986
1.292518515797998e-9,6.045340563679732e-17,-1.2925184553445923e-9,-0.05160934535699099
1.2847940696598048e-9,3.834829919314919e-17,-1.2847940313115056e-9,-0.051609371126155046
1.2771286027373233e-9,-1.3005484791801648e-17,-1.277128615742808e-9,-0.05160939674145035
1.2695215646405243e-9,-7.303829603260734e-18,-1.269521571944354e-9,-0.05160942220405132
1.2619722999384123e-9,-2.4507471096192845e-19,-1.2619723001834871e-9,-0.05160944751511923
1.2544801971489968e-9,5.700249281716221e-17,-1.254480140146504e-9,-0.051609472675802605
1.2470445096446599e-9,4.899986446665019e-17,-1.2470444606447954e-9,-0.051609497687237306
1.2396646987081365e-9,5.107607664220908e-17,-1.23966464763206e-9,-0.05160952255054654
1.2323401459464003e-9,2.7601506897745754e-17,-1.2323401183448935e-9,-0.05160954726684091
1.2250701926100088e-9,-1.1163826348002813e-17,-1.2250702037738352e-9,-0.05160957183721883
1.2178543062698192e-9,7.157399395572151e-17,-1.2178542346958253e-9,-0.05160959626276606
1.2106917406152757e-9,6.571341472702573e-18,-1.2106917340439342e-9,-0.05160962054455685
1.2035820633245755e-9,3.4164739756071044e-17,-1.2035820291598358e-9,-0.051609644683652964
1.1965246220778459e-9,-3.186333224713808e-17,-1.196524653941178e-9,-0.05160966868110439
1.18951878911957e-9,6.081270467084414e-17,-1.1895187283068655e-9,-0.05160969253794926
1.1825639517991748e-9,5.011486075236992e-17,-1.1825639016843142e-9,-0.05160971625521395
1.1756595950102926e-9,6.557142091285851e-18,-1.1756595884531504e-9,-0.05160973983391353
1.168805165807444e-9,-5.924034771377127e-18,-1.1688051717314787e-9,-0.05160976327505149
1.1620001012684671e-9,1.918279176081333e-17,-1.1620000820856754e-9,-0.05160978657962013
1.1552437521852832e-9,-3.4101054127087133e-17,-1.1552437862863372e-9,-0.05160980974860027
1.1485357494796262e-9,2.867670774863884e-17,-1.1485357208029184e-9,-0.05160983278296194
1.141875347411417e-9,-3.709746782695094e-18,-1.1418753511211639e-9,-0.0516098556836638
1.135262145337232e-9,2.1875865370526226e-17,-1.1352621234613666e-9,-0.05160987845165416
1.1286955292461092e-9,2.443178412542552e-18,-1.1286955268029308e-9,-0.0516099010878702
1.1221749662489837e-9,-2.3462982643497875e-17,-1.1221749897119664e-9,-0.051609923593238675
1.1157001251711786e-9,4.999535822585983e-17,-1.1157000751758203e-9,-0.05160994596867609
1.109337033223307e-9,-6.155011803304946e-18,-1.1093370393783188e-9,-0.051609968215321336
1.1634275424978224e-9,2.4594639480428986e-16,-1.1634272965514275e-9,-0.051609990542296126
5.863400104226069e-8,1.2840000462215701e-10,-5.8505601037638534e-8,-0.05161021256621297
2.005751750203081e-7,3.2038760348671715e-9,-1.9737129898544093e-7,-0.05161680828698039
4.862954904403212e-9,1.1373651145321298e-10,-4.749218392949999e-9,-0.051617582539947436
2.4614752154928482e-9,5.177352739121286e-11,-2.4097016881016353e-9,-0.05161764553386853
1.7320334718788916e-9,2.4447538791240498e-11,-1.7075859330876512e-9,-0.05161768549853311
1.3970663142008302e-9,1.152616732162112e-11,-1.385540146879209e-9,-0.051617715940576764
